date,year,quarter,url,status
2008-07-24,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080724.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-25,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080725.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-26,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080726.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-27,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080727.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-28,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080728.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-29,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080729.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-30,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080730.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-07-31,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080731.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-01,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080801.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-02,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080802.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-03,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080803.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-11,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080811.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-12,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080812.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-13,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080813.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-14,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080814.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-15,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080815.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-16,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080816.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-17,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080817.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-18,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080818.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-19,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080819.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-20,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080820.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-21,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080821.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-22,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080822.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-23,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080823.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-24,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080824.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-25,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080825.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-26,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080826.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-27,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080827.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-28,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080828.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-29,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080829.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-30,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080830.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-08-31,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080831.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-01,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080901.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-02,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080902.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-03,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080903.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-04,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080904.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-05,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080905.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-06,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080906.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-07,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080907.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-08,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080908.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-09-30,2008,3,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr3/log20080930.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-01,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081001.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-02,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081002.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-03,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081003.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-04,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081004.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-05,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081005.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-06,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081006.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-07,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081007.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-08,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081008.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-09,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081009.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-10,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081010.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-11,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081011.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-12,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081012.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-13,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081013.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-14,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081014.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-15,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081015.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-16,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081016.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-17,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081017.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-18,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081018.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-19,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081019.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-20,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081020.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-21,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081021.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-22,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081022.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-23,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081023.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-24,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081024.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-25,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081025.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-26,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081026.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-27,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081027.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-28,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081028.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-29,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081029.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-30,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081030.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-10-31,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081031.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-01,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081101.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-02,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081102.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-03,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081103.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-04,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081104.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-05,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081105.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-06,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081106.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-07,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081107.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-08,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081108.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-09,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081109.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-10,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081110.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-11,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081111.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-12,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081112.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-13,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081113.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-14,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081114.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-15,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081115.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-16,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081116.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-17,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081117.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-18,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081118.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-19,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081119.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-20,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081120.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-21,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081121.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-22,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081122.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-23,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081123.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-24,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081124.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-25,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081125.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-26,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081126.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-27,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081127.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-28,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081128.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-29,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081129.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-11-30,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081130.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2008-12-01,2008,4,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2008/Qtr4/log20081201.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-17,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090217.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-18,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090218.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-19,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090219.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-20,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090220.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-21,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090221.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-22,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090222.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-23,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090223.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-24,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090224.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-25,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090225.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-26,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090226.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-27,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090227.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-02-28,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090228.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-01,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090301.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-02,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090302.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-03,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090303.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-04,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090304.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-05,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090305.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-06,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090306.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-07,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090307.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-08,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090308.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-09,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090309.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-10,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090310.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-11,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090311.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-12,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090312.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-13,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090313.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-14,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090314.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-15,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090315.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-16,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090316.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-17,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090317.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-18,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090318.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-19,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090319.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-20,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090320.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-21,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090321.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-22,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090322.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-23,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090323.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-24,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090324.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-25,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090325.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-26,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090326.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-27,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090327.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-28,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090328.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-29,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090329.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-30,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090330.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-03-31,2009,1,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr1/log20090331.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-04-01,2009,2,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr2/log20090401.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-04-02,2009,2,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr2/log20090402.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-04-03,2009,2,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr2/log20090403.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-04-04,2009,2,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr2/log20090404.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-04-05,2009,2,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr2/log20090405.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
2009-05-08,2009,2,https://www.sec.gov/dera/data/Public-EDGAR-log-file-data/2009/Qtr2/log20090508.zip,NOT_DOWNLOADED_SANDBOX_NETWORK_BLOCKED
